Exp,Year,Field,Plot,Subplot,Ntrt,NAdd(g/m2/yr),BurnTrtStarting1992,LastYrNtrtRec,Original N,Original Burn,Original Fencing,Original Treatment,Species,Mass(g/m2)
exp,year,field,plot,subplot,ntrt,nadd,burn.trt.1992,ntrt.last.year,ntrt.origin,burn.origin,fence.origin,trt.origin,species,mass.above
2,1982,A,40,Whole,5,16,0,1982,1,1,1,1,Berteroa incana,13.567
2,1982,A,40,Whole,5,16,0,1982,1,1,1,1,Chenopodium album,51.6
2,1982,A,40,Whole,5,16,0,1982,1,1,1,1,Erigeron canadensis,0.687
2,1982,A,40,Whole,5,16,0,1982,1,1,1,1,Lychnis alba,9.267
2,1982,A,40,Whole,5,16,0,1982,1,1,1,1,Melilotus sp.,0.603
2,1982,A,40,Whole,5,16,0,1982,1,1,1,1,Mollugo verticillata,1.197
2,1982,A,40,Whole,5,16,0,1982,1,1,1,1,Polygonum convolvulus,13.433
2,1982,A,40,Whole,5,16,0,1982,1,1,1,1,Setaria lutescens (glauca),57.533
2,1982,A,41,Whole,3,6,0,1982,1,1,1,1,Agropyron repens,133.2
2,1982,A,41,Whole,3,6,0,1982,1,1,1,1,Ambrosia artemisiifolia elatior,22.6
2,1982,A,41,Whole,3,6,0,1982,1,1,1,1,Aristida basiramea,2.467
2,1982,A,41,Whole,3,6,0,1982,1,1,1,1,Berteroa incana,33.967
2,1982,A,41,Whole,3,6,0,1982,1,1,1,1,Chenopodium album,63.5
2,1982,A,41,Whole,3,6,0,1982,1,1,1,1,Erigeron canadensis,0.627
2,1982,A,41,Whole,3,6,0,1982,1,1,1,1,Hedeoma hispida,0.793
2,1982,A,41,Whole,3,6,0,1982,1,1,1,1,Panicum capillare,11.633
2,1982,A,41,Whole,3,6,0,1982,1,1,1,1,Poa pratensis,1.66
2,1982,A,41,Whole,3,6,0,1982,1,1,1,1,Polygonum convolvulus,7.833
2,1982,A,41,Whole,3,6,0,1982,1,1,1,1,Setaria lutescens (glauca),15.633
2,1982,A,42,Whole,5,16,0,1982,1,1,1,1,Agropyron repens,103.933
2,1982,A,42,Whole,5,16,0,1982,1,1,1,1,Ambrosia artemisiifolia elatior,207.3
2,1982,A,42,Whole,5,16,0,1982,1,1,1,1,Berteroa incana,10.333
2,1982,A,42,Whole,5,16,0,1982,1,1,1,1,Polygonum convolvulus,61.2
2,1982,A,42,Whole,5,16,0,1982,1,1,1,1,Setaria lutescens (glauca),38.3
2,1982,A,42,Whole,5,16,0,1982,1,1,1,1,Setaria viridis,5.767
2,1982,A,43,Whole,8,80,0,1982,1,1,1,1,Agropyron repens,213.367
2,1982,A,43,Whole,8,80,0,1982,1,1,1,1,Ambrosia artemisiifolia elatior,118.167
2,1982,A,43,Whole,8,80,0,1982,1,1,1,1,Berteroa incana,6.9
2,1982,A,43,Whole,8,80,0,1982,1,1,1,1,Digitaria ischaemum,0.193
2,1982,A,43,Whole,8,80,0,1982,1,1,1,1,Polygonum convolvulus,82.967
2,1982,A,43,Whole,8,80,0,1982,1,1,1,1,Setaria lutescens (glauca),144.433
2,1982,A,44,Whole,8,80,0,1982,1,1,1,1,Agropyron repens,202.933
2,1982,A,44,Whole,8,80,0,1982,1,1,1,1,Ambrosia artemisiifolia elatior,106.967
2,1982,A,44,Whole,8,80,0,1982,1,1,1,1,Berteroa incana,1.267
2,1982,A,44,Whole,8,80,0,1982,1,1,1,1,Chenopodium album,1.237
2,1982,A,44,Whole,8,80,0,1982,1,1,1,1,Cyperus sp.,1.22
2,1982,A,44,Whole,8,80,0,1982,1,1,1,1,Poa pratensis,0.13
2,1982,A,44,Whole,8,80,0,1982,1,1,1,1,Polygonum convolvulus,102.267
2,1982,A,44,Whole,8,80,0,1982,1,1,1,1,Setaria lutescens (glauca),1.523
2,1982,A,44,Whole,8,80,0,1982,1,1,1,1,Sisyrinchium campestre,23.9
2,1982,A,44,Whole,8,80,0,1982,1,1,1,1,Tragopogon dubius (major),8.8
2,1982,A,45,Whole,7,50,0,1982,1,1,1,1,Achillea millefolium(lanulosa),0.06
2,1982,A,45,Whole,7,50,0,1982,1,1,1,1,Agropyron repens,276.933
2,1982,A,45,Whole,7,50,0,1982,1,1,1,1,Agrostis scabra,2.467
2,1982,A,45,Whole,7,50,0,1982,1,1,1,1,Ambrosia artemisiifolia elatior,169.533
2,1982,A,45,Whole,7,50,0,1982,1,1,1,1,Berteroa incana,7.667
2,1982,A,45,Whole,7,50,0,1982,1,1,1,1,Digitaria ischaemum,0.033
2,1982,A,45,Whole,7,50,0,1982,1,1,1,1,Polygonum convolvulus,56.533
2,1982,A,45,Whole,7,50,0,1982,1,1,1,1,Setaria lutescens (glauca),184.4
2,1982,A,45,Whole,7,50,0,1982,1,1,1,1,Setaria viridis,2.7
2,1982,A,46,Whole,7,50,0,1982,1,1,1,1,Agropyron repens,75.1
2,1982,A,46,Whole,7,50,0,1982,1,1,1,1,Ambrosia artemisiifolia elatior,347.833
2,1982,A,46,Whole,7,50,0,1982,1,1,1,1,Berteroa incana,2.2
2,1982,A,46,Whole,7,50,0,1982,1,1,1,1,Chenopodium album,161.133
2,1982,A,46,Whole,7,50,0,1982,1,1,1,1,Digitaria ischaemum,0.143
2,1982,A,46,Whole,7,50,0,1982,1,1,1,1,Lychnis alba,0.89
2,1982,A,46,Whole,7,50,0,1982,1,1,1,1,Panicum capillare,0.333
2,1982,A,46,Whole,7,50,0,1982,1,1,1,1,Polygonum convolvulus,57.4
2,1982,A,46,Whole,7,50,0,1982,1,1,1,1,Setaria lutescens (glauca),243.333
2,1982,A,47,Whole,3,6,0,1982,1,1,1,1,Agropyron repens,124.3
2,1982,A,47,Whole,3,6,0,1982,1,1,1,1,Ambrosia artemisiifolia elatior,25.233
2,1982,A,47,Whole,3,6,0,1982,1,1,1,1,Berteroa incana,5.667
2,1982,A,47,Whole,3,6,0,1982,1,1,1,1,Chenopodium album,0.343
2,1982,A,47,Whole,3,6,0,1982,1,1,1,1,Digitaria ischaemum,0.23
2,1982,A,47,Whole,3,6,0,1982,1,1,1,1,Melilotus sp.,1.003
2,1982,A,47,Whole,3,6,0,1982,1,1,1,1,Mollugo verticillata,1.03
2,1982,A,47,Whole,3,6,0,1982,1,1,1,1,Polygonum convolvulus,0.5
2,1982,A,47,Whole,3,6,0,1982,1,1,1,1,Setaria lutescens (glauca),165.233
2,1982,A,47,Whole,3,6,0,1982,1,1,1,1,Setaria viridis,1.967
2,1982,A,48,Whole,5,16,0,1982,1,1,1,1,Agropyron repens,149.667
2,1982,A,48,Whole,5,16,0,1982,1,1,1,1,Ambrosia artemisiifolia elatior,88.5
2,1982,A,48,Whole,5,16,0,1982,1,1,1,1,Berteroa incana,13.8
2,1982,A,48,Whole,5,16,0,1982,1,1,1,1,Polygonum convolvulus,36.6
2,1982,A,48,Whole,5,16,0,1982,1,1,1,1,Setaria lutescens (glauca),86.333
2,1982,A,49,Whole,6,28,0,1982,1,1,1,1,Agropyron repens,40.7
2,1982,A,49,Whole,6,28,0,1982,1,1,1,1,Ambrosia artemisiifolia elatior,94.6
2,1982,A,49,Whole,6,28,0,1982,1,1,1,1,Berteroa incana,24.9
2,1982,A,49,Whole,6,28,0,1982,1,1,1,1,Chenopodium album,3.9
2,1982,A,49,Whole,6,28,0,1982,1,1,1,1,Lychnis alba,0.893
2,1982,A,49,Whole,6,28,0,1982,1,1,1,1,Mollugo verticillata,1.867
2,1982,A,49,Whole,6,28,0,1982,1,1,1,1,Poa pratensis,0.11
2,1982,A,49,Whole,6,28,0,1982,1,1,1,1,Polygonum convolvulus,16.567
2,1982,A,49,Whole,6,28,0,1982,1,1,1,1,Setaria lutescens (glauca),150.867
2,1982,A,50,Whole,9,0,0,1982,1,1,1,1,Agropyron repens,26.867
2,1982,A,50,Whole,9,0,0,1982,1,1,1,1,Ambrosia artemisiifolia elatior,27.2
2,1982,A,50,Whole,9,0,0,1982,1,1,1,1,Berteroa incana,13.333
2,1982,A,50,Whole,9,0,0,1982,1,1,1,1,Digitaria ischaemum,1.027
2,1982,A,50,Whole,9,0,0,1982,1,1,1,1,Panicum capillare,1.437
2,1982,A,50,Whole,9,0,0,1982,1,1,1,1,Polygonum convolvulus,15.1
2,1982,A,50,Whole,9,0,0,1982,1,1,1,1,Setaria lutescens (glauca),63.067
2,1982,A,51,Whole,7,50,0,1982,1,1,1,1,Agropyron repens,233.167
2,1982,A,51,Whole,7,50,0,1982,1,1,1,1,Berteroa incana,1.733
2,1982,A,51,Whole,7,50,0,1982,1,1,1,1,Digitaria ischaemum,6.633
2,1982,A,51,Whole,7,50,0,1982,1,1,1,1,Poa pratensis,4.6
2,1982,A,51,Whole,7,50,0,1982,1,1,1,1,Polygonum convolvulus,85.167
2,1982,A,51,Whole,7,50,0,1982,1,1,1,1,Rumex acetosella,1.477
2,1982,A,51,Whole,7,50,0,1982,1,1,1,1,Setaria lutescens (glauca),193.267
2,1982,A,52,Whole,8,80,0,1982,1,1,1,1,Agropyron repens,88.467
2,1982,A,52,Whole,8,80,0,1982,1,1,1,1,Ambrosia artemisiifolia elatior,336.533
2,1982,A,52,Whole,8,80,0,1982,1,1,1,1,Berteroa incana,9.833
2,1982,A,52,Whole,8,80,0,1982,1,1,1,1,Digitaria ischaemum,0.28
2,1982,A,52,Whole,8,80,0,1982,1,1,1,1,Panicum capillare,0.417
2,1982,A,52,Whole,8,80,0,1982,1,1,1,1,Polygonum convolvulus,46.967
2,1982,A,52,Whole,8,80,0,1982,1,1,1,1,Setaria lutescens (glauca),62.1
2,1982,A,52,Whole,8,80,0,1982,1,1,1,1,Setaria viridis,62.967
2,1982,A,53,Whole,4,10,0,1982,1,1,1,1,Agropyron repens,105.167
2,1982,A,53,Whole,4,10,0,1982,1,1,1,1,Ambrosia artemisiifolia elatior,46.3
2,1982,A,53,Whole,4,10,0,1982,1,1,1,1,Berteroa incana,12.233
2,1982,A,53,Whole,4,10,0,1982,1,1,1,1,Digitaria ischaemum,0.233
2,1982,A,53,Whole,4,10,0,1982,1,1,1,1,Mollugo verticillata,1.207
2,1982,A,53,Whole,4,10,0,1982,1,1,1,1,Polygonum convolvulus,38.267
2,1982,A,53,Whole,4,10,0,1982,1,1,1,1,Setaria lutescens (glauca),12.7
2,1982,A,54,Whole,3,6,0,1982,1,1,1,1,Agropyron repens,114.267
2,1982,A,54,Whole,3,6,0,1982,1,1,1,1,Ambrosia artemisiifolia elatior,16
2,1982,A,54,Whole,3,6,0,1982,1,1,1,1,Berteroa incana,0.13
2,1982,A,54,Whole,3,6,0,1982,1,1,1,1,Digitaria ischaemum,2.933
2,1982,A,54,Whole,3,6,0,1982,1,1,1,1,Equisetum laevigatum,4.067
2,1982,A,54,Whole,3,6,0,1982,1,1,1,1,Polygonum convolvulus,4.733
2,1982,A,54,Whole,3,6,0,1982,1,1,1,1,Setaria lutescens (glauca),125.133
2,1982,B,1,Whole,6,28,1,1982,1,0,1,0,Achillea millefolium(lanulosa),0.007
2,1982,B,1,Whole,6,28,1,1982,1,0,1,0,Agropyron repens,20.767
2,1982,B,1,Whole,6,28,1,1982,1,0,1,0,Cenchrus longispinus,28.133
2,1982,B,1,Whole,6,28,1,1982,1,0,1,0,Chenopodium album,0.187
2,1982,B,1,Whole,6,28,1,1982,1,0,1,0,Digitaria ischaemum,0.483
2,1982,B,1,Whole,6,28,1,1982,1,0,1,0,Poa pratensis,4.233
2,1982,B,1,Whole,6,28,1,1982,1,0,1,0,Polygonum convolvulus,85.3
2,1982,B,1,Whole,6,28,1,1982,1,0,1,0,Rumex acetosella,2.633
2,1982,B,1,Whole,6,28,1,1982,1,0,1,0,Setaria lutescens (glauca),244.767
2,1982,B,2,Whole,4,10,1,1982,1,0,1,0,Ambrosia artemisiifolia elatior,32.167
2,1982,B,2,Whole,4,10,1,1982,1,0,1,0,Chenopodium album,96.167
2,1982,B,2,Whole,4,10,1,1982,1,0,1,0,Digitaria ischaemum,0.233
2,1982,B,2,Whole,4,10,1,1982,1,0,1,0,Polygonum convolvulus,76.333
2,1982,B,2,Whole,4,10,1,1982,1,0,1,0,Rumex acetosella,0.75
2,1982,B,2,Whole,4,10,1,1982,1,0,1,0,Setaria lutescens (glauca),166.467
2,1982,B,3,Whole,8,80,1,1982,1,0,1,0,Agropyron repens,0.057
2,1982,B,3,Whole,8,80,1,1982,1,0,1,0,Cenchrus longispinus,18.433
2,1982,B,3,Whole,8,80,1,1982,1,0,1,0,Chenopodium album,0.25
2,1982,B,3,Whole,8,80,1,1982,1,0,1,0,Miscellaneous grasses,0.113
2,1982,B,3,Whole,8,80,1,1982,1,0,1,0,Oenothera biennis,0.1
2,1982,B,3,Whole,8,80,1,1982,1,0,1,0,Panicum oligosanthes,4.233
2,1982,B,3,Whole,8,80,1,1982,1,0,1,0,Polygonum convolvulus,112.233
2,1982,B,3,Whole,8,80,1,1982,1,0,1,0,Rumex acetosella,0.297
2,1982,B,3,Whole,8,80,1,1982,1,0,1,0,Schizachyrium scoparium,0.967
2,1982,B,3,Whole,8,80,1,1982,1,0,1,0,Setaria lutescens (glauca),218.833
2,1982,B,4,Whole,6,28,0,1982,1,1,1,1,Achillea millefolium(lanulosa),0.37
2,1982,B,4,Whole,6,28,0,1982,1,1,1,1,Chenopodium album,8.533
2,1982,B,4,Whole,6,28,0,1982,1,1,1,1,Polygonum convolvulus,224.6
2,1982,B,4,Whole,6,28,0,1982,1,1,1,1,Rumex acetosella,0.853
2,1982,B,4,Whole,6,28,0,1982,1,1,1,1,Schizachyrium scoparium,0.107
2,1982,B,4,Whole,6,28,0,1982,1,1,1,1,Setaria lutescens (glauca),606.133
2,1982,B,5,Whole,9,0,1,1982,1,0,1,0,Ambrosia artemisiifolia elatior,2.967
2,1982,B,5,Whole,9,0,1,1982,1,0,1,0,Mollugo verticillata,0.037
2,1982,B,5,Whole,9,0,1,1982,1,0,1,0,Panicum oligosanthes,4.52
2,1982,B,5,Whole,9,0,1,1982,1,0,1,0,Polygonum convolvulus,9.4
2,1982,B,5,Whole,9,0,1,1982,1,0,1,0,Rumex acetosella,1.603
2,1982,B,5,Whole,9,0,1,1982,1,0,1,0,Setaria lutescens (glauca),73.833
2,1982,B,6,Whole,2,3,0,1982,1,1,1,1,Achillea millefolium(lanulosa),0.08
2,1982,B,6,Whole,2,3,0,1982,1,1,1,1,Agropyron repens,3.5
2,1982,B,6,Whole,2,3,0,1982,1,1,1,1,Ambrosia artemisiifolia elatior,20.233
2,1982,B,6,Whole,2,3,0,1982,1,1,1,1,Oenothera biennis,0.313
2,1982,B,6,Whole,2,3,0,1982,1,1,1,1,Panicum oligosanthes,0.183
2,1982,B,6,Whole,2,3,0,1982,1,1,1,1,Poa pratensis,0.6
2,1982,B,6,Whole,2,3,0,1982,1,1,1,1,Polygonum convolvulus,43.367
2,1982,B,6,Whole,2,3,0,1982,1,1,1,1,Rumex acetosella,0.07
2,1982,B,6,Whole,2,3,0,1982,1,1,1,1,Setaria lutescens (glauca),318.633
2,1982,B,7,Whole,1,0,0,1982,1,1,1,1,Agropyron repens,0.283
2,1982,B,7,Whole,1,0,0,1982,1,1,1,1,Cenchrus longispinus,1.233
2,1982,B,7,Whole,1,0,0,1982,1,1,1,1,Chenopodium album,29.067
2,1982,B,7,Whole,1,0,0,1982,1,1,1,1,Polygonum convolvulus,8.933
2,1982,B,7,Whole,1,0,0,1982,1,1,1,1,Rumex acetosella,13.733
2,1982,B,7,Whole,1,0,0,1982,1,1,1,1,Schizachyrium scoparium,7.267
2,1982,B,7,Whole,1,0,0,1982,1,1,1,1,Setaria lutescens (glauca),38.567
2,1982,B,7,Whole,1,0,0,1982,1,1,1,1,Solidago nemoralis,2.033
2,1982,B,8,Whole,1,0,1,1982,1,0,1,0,Achillea millefolium(lanulosa),0.083
2,1982,B,8,Whole,1,0,1,1982,1,0,1,0,Aristida basiramea,3.69
2,1982,B,8,Whole,1,0,1,1982,1,0,1,0,Cenchrus longispinus,1.7
2,1982,B,8,Whole,1,0,1,1982,1,0,1,0,Chenopodium album,0.887
2,1982,B,8,Whole,1,0,1,1982,1,0,1,0,Panicum oligosanthes,30.167
2,1982,B,8,Whole,1,0,1,1982,1,0,1,0,Poa pratensis,0.323
2,1982,B,8,Whole,1,0,1,1982,1,0,1,0,Polygonum convolvulus,36.933
2,1982,B,8,Whole,1,0,1,1982,1,0,1,0,Rumex acetosella,2.2
2,1982,B,8,Whole,1,0,1,1982,1,0,1,0,Schizachyrium scoparium,9.267
2,1982,B,8,Whole,1,0,1,1982,1,0,1,0,Setaria lutescens (glauca),3.937
2,1982,B,9,Whole,7,50,1,1982,1,0,1,0,Achillea millefolium(lanulosa),6.333
2,1982,B,9,Whole,7,50,1,1982,1,0,1,0,Agrostis scabra,11.967
2,1982,B,9,Whole,7,50,1,1982,1,0,1,0,Ambrosia artemisiifolia elatior,23.2
2,1982,B,9,Whole,7,50,1,1982,1,0,1,0,Chenopodium album,202.867
2,1982,B,9,Whole,7,50,1,1982,1,0,1,0,Cyperus sp.,9.133
2,1982,B,9,Whole,7,50,1,1982,1,0,1,0,Mollugo verticillata,0.14
2,1982,B,9,Whole,7,50,1,1982,1,0,1,0,Panicum oligosanthes,0.753
2,1982,B,9,Whole,7,50,1,1982,1,0,1,0,Polygonum convolvulus,71.5
2,1982,B,9,Whole,7,50,1,1982,1,0,1,0,Rumex acetosella,0.277
2,1982,B,9,Whole,7,50,1,1982,1,0,1,0,Schizachyrium scoparium,12.567
2,1982,B,9,Whole,7,50,1,1982,1,0,1,0,Setaria lutescens (glauca),372.4
2,1982,B,10,Whole,5,16,0,1982,1,1,1,1,Ambrosia artemisiifolia elatior,3.933
2,1982,B,10,Whole,5,16,0,1982,1,1,1,1,Cenchrus longispinus,4.733
2,1982,B,10,Whole,5,16,0,1982,1,1,1,1,Chenopodium album,246.333
2,1982,B,10,Whole,5,16,0,1982,1,1,1,1,Mollugo verticillata,6.467
2,1982,B,10,Whole,5,16,0,1982,1,1,1,1,Panicum oligosanthes,0.333
2,1982,B,10,Whole,5,16,0,1982,1,1,1,1,Polygonum convolvulus,184.333
2,1982,B,10,Whole,5,16,0,1982,1,1,1,1,Rumex acetosella,3.9
2,1982,B,10,Whole,5,16,0,1982,1,1,1,1,Schizachyrium scoparium,0.633
2,1982,B,10,Whole,5,16,0,1982,1,1,1,1,Setaria lutescens (glauca),51.6
2,1982,B,11,Whole,5,16,1,1982,1,0,1,0,Achillea millefolium(lanulosa),0.01
2,1982,B,11,Whole,5,16,1,1982,1,0,1,0,Agropyron repens,4.833
2,1982,B,11,Whole,5,16,1,1982,1,0,1,0,Agrostis scabra,0.79
2,1982,B,11,Whole,5,16,1,1982,1,0,1,0,Ambrosia artemisiifolia elatior,2.1
2,1982,B,11,Whole,5,16,1,1982,1,0,1,0,Aristida basiramea,0.247
2,1982,B,11,Whole,5,16,1,1982,1,0,1,0,Cenchrus longispinus,5.667
2,1982,B,11,Whole,5,16,1,1982,1,0,1,0,Chenopodium album,33.9
2,1982,B,11,Whole,5,16,1,1982,1,0,1,0,Crepis tectorum,0.763
2,1982,B,11,Whole,5,16,1,1982,1,0,1,0,Mollugo verticillata,2.567
2,1982,B,11,Whole,5,16,1,1982,1,0,1,0,Poa pratensis,0.82
2,1982,B,11,Whole,5,16,1,1982,1,0,1,0,Polygonum convolvulus,116.133
2,1982,B,11,Whole,5,16,1,1982,1,0,1,0,Rumex acetosella,3.88
2,1982,B,11,Whole,5,16,1,1982,1,0,1,0,Schizachyrium scoparium,0.143
2,1982,B,11,Whole,5,16,1,1982,1,0,1,0,Setaria lutescens (glauca),285.5
2,1982,B,12,Whole,4,10,0,1982,1,1,1,1,Asclepias ovalifolia,1.157
2,1982,B,12,Whole,4,10,0,1982,1,1,1,1,Chenopodium album,10.067
2,1982,B,12,Whole,4,10,0,1982,1,1,1,1,Digitaria ischaemum,5.043
2,1982,B,12,Whole,4,10,0,1982,1,1,1,1,Poa pratensis,1.967
2,1982,B,12,Whole,4,10,0,1982,1,1,1,1,Polygonum convolvulus,37.333
2,1982,B,12,Whole,4,10,0,1982,1,1,1,1,Schizachyrium scoparium,0.163
2,1982,B,12,Whole,4,10,0,1982,1,1,1,1,Setaria lutescens (glauca),426.633
2,1982,B,13,Whole,5,16,0,1982,1,1,1,1,Agrostis scabra,1.167
2,1982,B,13,Whole,5,16,0,1982,1,1,1,1,Cenchrus longispinus,78.5
2,1982,B,13,Whole,5,16,0,1982,1,1,1,1,Chenopodium album,141.267
2,1982,B,13,Whole,5,16,0,1982,1,1,1,1,Cyperus sp.,6.333
2,1982,B,13,Whole,5,16,0,1982,1,1,1,1,Mollugo verticillata,0.11
2,1982,B,13,Whole,5,16,0,1982,1,1,1,1,Polygonum convolvulus,51.6
2,1982,B,13,Whole,5,16,0,1982,1,1,1,1,Rumex acetosella,15.9
2,1982,B,13,Whole,5,16,0,1982,1,1,1,1,Setaria lutescens (glauca),48.067
2,1982,B,14,Whole,3,6,0,1982,1,1,1,1,Achillea millefolium(lanulosa),1.293
2,1982,B,14,Whole,3,6,0,1982,1,1,1,1,Agropyron repens,0.72
2,1982,B,14,Whole,3,6,0,1982,1,1,1,1,Agrostis scabra,0.417
2,1982,B,14,Whole,3,6,0,1982,1,1,1,1,Aristida basiramea,0.767
2,1982,B,14,Whole,3,6,0,1982,1,1,1,1,Cenchrus longispinus,19.133
2,1982,B,14,Whole,3,6,0,1982,1,1,1,1,Chenopodium album,54.9
2,1982,B,14,Whole,3,6,0,1982,1,1,1,1,Cyperus sp.,0.983
2,1982,B,14,Whole,3,6,0,1982,1,1,1,1,Mollugo verticillata,1.177
2,1982,B,14,Whole,3,6,0,1982,1,1,1,1,Polygonum convolvulus,62.533
2,1982,B,14,Whole,3,6,0,1982,1,1,1,1,Rumex acetosella,21.267
2,1982,B,14,Whole,3,6,0,1982,1,1,1,1,Schizachyrium scoparium,28.433
2,1982,B,14,Whole,3,6,0,1982,1,1,1,1,Setaria lutescens (glauca),2
2,1982,B,15,Whole,2,3,0,1982,1,1,1,1,Achillea millefolium(lanulosa),0.483
2,1982,B,15,Whole,2,3,0,1982,1,1,1,1,Cenchrus longispinus,24.9
2,1982,B,15,Whole,2,3,0,1982,1,1,1,1,Chenopodium album,43.667
2,1982,B,15,Whole,2,3,0,1982,1,1,1,1,Mollugo verticillata,0.39
2,1982,B,15,Whole,2,3,0,1982,1,1,1,1,Poa pratensis,4.7
2,1982,B,15,Whole,2,3,0,1982,1,1,1,1,Polygonum convolvulus,35.3
2,1982,B,15,Whole,2,3,0,1982,1,1,1,1,Rumex acetosella,23.5
2,1982,B,15,Whole,2,3,0,1982,1,1,1,1,Schizachyrium scoparium,6
2,1982,B,15,Whole,2,3,0,1982,1,1,1,1,Setaria lutescens (glauca),96.5
2,1982,B,16,Whole,2,3,1,1982,1,0,1,0,Agropyron repens,3.8
2,1982,B,16,Whole,2,3,1,1982,1,0,1,0,Agrostis scabra,1.157
2,1982,B,16,Whole,2,3,1,1982,1,0,1,0,Chenopodium album,0.07
2,1982,B,16,Whole,2,3,1,1982,1,0,1,0,Cyperus sp.,41.9
2,1982,B,16,Whole,2,3,1,1982,1,0,1,0,Hedeoma hispida,1.1
2,1982,B,16,Whole,2,3,1,1982,1,0,1,0,Mollugo verticillata,5.333
2,1982,B,16,Whole,2,3,1,1982,1,0,1,0,Poa pratensis,3.5
2,1982,B,16,Whole,2,3,1,1982,1,0,1,0,Polygonum convolvulus,87.267
2,1982,B,16,Whole,2,3,1,1982,1,0,1,0,Rumex acetosella,9.6
2,1982,B,16,Whole,2,3,1,1982,1,0,1,0,Schizachyrium scoparium,9.9
2,1982,B,16,Whole,2,3,1,1982,1,0,1,0,Setaria lutescens (glauca),27.2
2,1982,B,17,Whole,8,80,1,1982,1,0,1,0,Agropyron repens,1.3
2,1982,B,17,Whole,8,80,1,1982,1,0,1,0,Agrostis scabra,4.933
2,1982,B,17,Whole,8,80,1,1982,1,0,1,0,Cenchrus longispinus,1.667
2,1982,B,17,Whole,8,80,1,1982,1,0,1,0,Chenopodium album,41.633
2,1982,B,17,Whole,8,80,1,1982,1,0,1,0,Panicum oligosanthes,4.267
2,1982,B,17,Whole,8,80,1,1982,1,0,1,0,Polygonum convolvulus,215.6
2,1982,B,17,Whole,8,80,1,1982,1,0,1,0,Rumex acetosella,0.353
2,1982,B,17,Whole,8,80,1,1982,1,0,1,0,Schizachyrium scoparium,5.933
2,1982,B,17,Whole,8,80,1,1982,1,0,1,0,Setaria lutescens (glauca),21.633
2,1982,B,18,Whole,4,10,0,1982,1,1,1,1,Agropyron repens,1.833
2,1982,B,18,Whole,4,10,0,1982,1,1,1,1,Aristida basiramea,0.433
2,1982,B,18,Whole,4,10,0,1982,1,1,1,1,Cenchrus longispinus,27.133
2,1982,B,18,Whole,4,10,0,1982,1,1,1,1,Digitaria ischaemum,31.867
2,1982,B,18,Whole,4,10,0,1982,1,1,1,1,Euphorbia glyptosperma,0.113
2,1982,B,18,Whole,4,10,0,1982,1,1,1,1,Miscellaneous herbs,0.27
2,1982,B,18,Whole,4,10,0,1982,1,1,1,1,Panicum oligosanthes,0.103
2,1982,B,18,Whole,4,10,0,1982,1,1,1,1,Poa pratensis,9.867
2,1982,B,18,Whole,4,10,0,1982,1,1,1,1,Polygonum convolvulus,73.633
2,1982,B,18,Whole,4,10,0,1982,1,1,1,1,Schizachyrium scoparium,0.163
2,1982,B,18,Whole,4,10,0,1982,1,1,1,1,Setaria lutescens (glauca),579.033
2,1982,B,18,Whole,4,10,0,1982,1,1,1,1,Setaria viridis,8.633
2,1982,B,19,Whole,8,80,1,1982,1,0,1,0,Achillea millefolium(lanulosa),0.173
2,1982,B,19,Whole,8,80,1,1982,1,0,1,0,Ambrosia artemisiifolia elatior,52.533
2,1982,B,19,Whole,8,80,1,1982,1,0,1,0,Aristida basiramea,0.833
2,1982,B,19,Whole,8,80,1,1982,1,0,1,0,Cenchrus longispinus,26.1
2,1982,B,19,Whole,8,80,1,1982,1,0,1,0,Chenopodium album,168.4
2,1982,B,19,Whole,8,80,1,1982,1,0,1,0,Cyperus sp.,2.167
2,1982,B,19,Whole,8,80,1,1982,1,0,1,0,Eragrostis spectabilis,17
2,1982,B,19,Whole,8,80,1,1982,1,0,1,0,Poa pratensis,7.8
2,1982,B,19,Whole,8,80,1,1982,1,0,1,0,Polygonum convolvulus,193.867
2,1982,B,19,Whole,8,80,1,1982,1,0,1,0,Rumex acetosella,19.733
2,1982,B,19,Whole,8,80,1,1982,1,0,1,0,Schizachyrium scoparium,42.533
2,1982,B,19,Whole,8,80,1,1982,1,0,1,0,Setaria lutescens (glauca),35.033
2,1982,B,20,Whole,4,10,0,1982,1,1,1,1,Agropyron repens,6.1
2,1982,B,20,Whole,4,10,0,1982,1,1,1,1,Carex sp.,0.213
2,1982,B,20,Whole,4,10,0,1982,1,1,1,1,Cenchrus longispinus,7.067
2,1982,B,20,Whole,4,10,0,1982,1,1,1,1,Chenopodium album,378.767
2,1982,B,20,Whole,4,10,0,1982,1,1,1,1,Lepidium densiflorum,12.6
2,1982,B,20,Whole,4,10,0,1982,1,1,1,1,Panicum oligosanthes,1.22
2,1982,B,20,Whole,4,10,0,1982,1,1,1,1,Poa pratensis,20.567
2,1982,B,20,Whole,4,10,0,1982,1,1,1,1,Polygonum convolvulus,69.1
2,1982,B,20,Whole,4,10,0,1982,1,1,1,1,Rumex acetosella,0.193
2,1982,B,20,Whole,4,10,0,1982,1,1,1,1,Schizachyrium scoparium,1.533
2,1982,B,20,Whole,4,10,0,1982,1,1,1,1,Setaria lutescens (glauca),62.267
2,1982,B,21,Whole,6,28,0,1982,1,1,1,1,Achillea millefolium(lanulosa),0.953
2,1982,B,21,Whole,6,28,0,1982,1,1,1,1,Agropyron repens,16.633
