"","field","exp","plot","subplot","year","ntrt","disk","other.add","ntrt.origin","burn.origin","fence.origin","mass.above"
"400","A",1,15,"Whole",2004,3,0,1,1,1,1,41.9999
"401","A",1,15,"Whole",2008,3,0,1,1,0,0,11.2042857142857
"402","A",1,15,"Whole",2013,3,0,1,1,0,0,41.4333333333333
"403","A",1,15,"Whole",2018,3,0,1,1,0,0,16.8945454545455
"404","A",1,15,"Whole",2019,3,0,1,1,0,0,24.058
"405","A",1,16,"Whole",1982,2,0,1,1,1,1,13.68875
"406","A",1,16,"Whole",1983,2,0,1,1,1,1,30.08
"407","A",1,16,"Whole",1984,2,0,1,1,1,1,27.022
"408","A",1,16,"Whole",1985,2,0,1,1,1,1,39.80575
"409","A",1,16,"Whole",1986,2,0,1,1,1,1,33.8137368421053
"410","A",1,16,"Whole",1987,2,0,1,1,1,1,48.7484545454545
"411","A",1,16,"Whole",1988,2,0,1,1,1,1,44.8958888888889
"412","A",1,16,"Whole",1989,2,0,1,1,1,1,113.6266
"413","A",1,16,"Whole",1990,2,0,1,1,1,1,28.7210909090909
"414","A",1,16,"Whole",1991,2,0,1,1,1,1,82.655
"415","A",1,16,"Whole",1992,2,0,1,1,1,1,56.5085
"416","A",1,16,"Whole",1993,2,0,1,1,1,1,48.3933571428571
"417","A",1,16,"Whole",1994,2,0,1,1,1,1,73.4895
"418","A",1,16,"Whole",1995,2,0,1,1,1,1,107.394833333333
"419","A",1,16,"Whole",1996,2,0,1,1,1,1,165.555666666667
"420","A",1,16,"Whole",1997,2,0,1,1,1,1,99.9148571428571
"421","A",1,16,"Whole",1998,2,0,1,1,1,1,244.676666666667
"422","A",1,16,"Whole",1999,2,0,1,1,1,1,167.6748
"423","A",1,16,"Whole",2000,2,0,1,1,1,1,52.5305
"424","A",1,16,"Whole",2001,2,0,1,1,1,1,180.14925
"425","A",1,16,"Whole",2002,2,0,1,1,1,1,106.118
"426","A",1,16,"Whole",2003,2,0,1,1,1,1,115.475
"427","A",1,16,"Whole",2004,2,0,1,1,1,1,21.02
"428","A",1,16,"Whole",2008,2,0,1,1,0,0,12.4314285714286
"429","A",1,16,"Whole",2013,2,0,1,1,0,0,21.063
"430","A",1,16,"Whole",2018,2,0,1,1,0,0,19.1688888888889
"431","A",1,16,"Whole",2019,2,0,1,1,0,0,42.662
"432","A",1,17,"Whole",1982,8,0,1,1,1,1,41.0924285714286
"433","A",1,17,"Whole",1983,8,0,1,1,1,1,68.5414
"434","A",1,17,"Whole",1984,8,0,1,1,1,1,122.200857142857
"435","A",1,17,"Whole",1985,8,0,1,1,1,1,253.88
"436","A",1,17,"Whole",1986,8,0,1,1,1,1,694.4
"437","A",1,17,"Whole",1987,8,0,1,1,1,1,936.865
"438","A",1,17,"Whole",1988,8,0,1,1,1,1,462.3665
"439","A",1,17,"Whole",1989,8,0,1,1,1,1,364.812333333333
"440","A",1,17,"Whole",1990,8,0,1,1,1,1,183.649
"441","A",1,17,"Whole",1991,8,0,1,1,1,1,789.235
"442","A",1,17,"Whole",1992,8,0,1,1,1,1,441.156666666667
"443","A",1,17,"Whole",1993,8,0,1,1,1,1,295.801
"444","A",1,17,"Whole",1994,8,0,1,1,1,1,437.5
"445","A",1,17,"Whole",1995,8,0,1,1,1,1,362.344333333333
"446","A",1,17,"Whole",1996,8,0,1,1,1,1,343.85
"447","A",1,17,"Whole",1997,8,0,1,1,1,1,278.7
"448","A",1,17,"Whole",1998,8,0,1,1,1,1,462.81
"449","A",1,17,"Whole",1999,8,0,1,1,1,1,585.355666666667
"450","A",1,17,"Whole",2000,8,0,1,1,1,1,133.326
"451","A",1,17,"Whole",2001,8,0,1,1,1,1,122.772
"452","A",1,17,"Whole",2002,8,0,1,1,1,1,190.4575
"453","A",1,17,"Whole",2003,8,0,1,1,1,1,169.3
"454","A",1,17,"Whole",2004,8,0,1,1,1,1,64.2675
"455","A",1,17,"Whole",2008,8,0,1,1,0,0,58.395
"456","A",1,17,"Whole",2013,8,0,1,1,0,0,215.9525
"457","A",1,17,"Whole",2018,8,0,1,1,0,0,253.235
"458","A",1,17,"Whole",2019,8,0,1,1,0,0,280.74
"459","A",1,18,"Whole",1982,8,0,1,1,1,1,33.4890833333333
"460","A",1,18,"Whole",1983,8,0,1,1,1,1,72.8933
"461","A",1,18,"Whole",1984,8,0,1,1,1,1,316.8
"462","A",1,18,"Whole",1985,8,0,1,1,1,1,290.535666666667
"463","A",1,18,"Whole",1986,8,0,1,1,1,1,709.835
"464","A",1,18,"Whole",1987,8,0,1,1,1,1,629.2
"465","A",1,18,"Whole",1988,8,0,1,1,1,1,388.5335
"466","A",1,18,"Whole",1989,8,0,1,1,1,1,571.45
"467","A",1,18,"Whole",1990,8,0,1,1,1,1,150.697666666667
"468","A",1,18,"Whole",1991,8,0,1,1,1,1,491.990333333333
"469","A",1,18,"Whole",1992,8,0,1,1,1,1,129.791
"470","A",1,18,"Whole",1993,8,0,1,1,1,1,130.199833333333
"471","A",1,18,"Whole",1994,8,0,1,1,1,1,223.87775
"472","A",1,18,"Whole",1995,8,0,1,1,1,1,343.31
"473","A",1,18,"Whole",1996,8,0,1,1,1,1,230.2975
"474","A",1,18,"Whole",1997,8,0,1,1,1,1,424.2335
"475","A",1,18,"Whole",1998,8,0,1,1,1,1,237.761666666667
"476","A",1,18,"Whole",1999,8,0,1,1,1,1,444.425
"477","A",1,18,"Whole",2000,8,0,1,1,1,1,111.616285714286
"478","A",1,18,"Whole",2001,8,0,1,1,1,1,98.5824285714286
"479","A",1,18,"Whole",2002,8,0,1,1,1,1,147.037875
"480","A",1,18,"Whole",2003,8,0,1,1,1,1,178.121333333333
"481","A",1,18,"Whole",2004,8,0,1,1,1,1,30.191725
"482","A",1,18,"Whole",2008,8,0,1,1,0,0,32.8283333333333
"483","A",1,18,"Whole",2013,8,0,1,1,0,0,124.5525
"484","A",1,18,"Whole",2018,8,0,1,1,0,0,264.75
"485","A",1,18,"Whole",2019,8,0,1,1,0,0,308.45
"486","A",1,19,"Whole",1982,5,0,1,1,1,1,31.4307
"487","A",1,19,"Whole",1983,5,0,1,1,1,1,41.8895
"488","A",1,19,"Whole",1984,5,0,1,1,1,1,43.1727333333333
"489","A",1,19,"Whole",1985,5,0,1,1,1,1,58.13125
"490","A",1,19,"Whole",1986,5,0,1,1,1,1,144.049833333333
"491","A",1,19,"Whole",1987,5,0,1,1,1,1,194.244
"492","A",1,19,"Whole",1988,5,0,1,1,1,1,195.256666666667
"493","A",1,19,"Whole",1989,5,0,1,1,1,1,262.144333333333
"494","A",1,19,"Whole",1990,5,0,1,1,1,1,151.017666666667
"495","A",1,19,"Whole",1991,5,0,1,1,1,1,301.056666666667
"496","A",1,19,"Whole",1992,5,0,1,1,1,1,229.509
"497","A",1,19,"Whole",1993,5,0,1,1,1,1,89.6155
"498","A",1,19,"Whole",1994,5,0,1,1,1,1,101.226857142857
"499","A",1,19,"Whole",1995,5,0,1,1,1,1,216.1
"500","A",1,19,"Whole",1996,5,0,1,1,1,1,201.88
"501","A",1,19,"Whole",1997,5,0,1,1,1,1,197.5675
"502","A",1,19,"Whole",1998,5,0,1,1,1,1,255.9265
"503","A",1,19,"Whole",1999,5,0,1,1,1,1,229.64925
"504","A",1,19,"Whole",2000,5,0,1,1,1,1,196.8006
"505","A",1,19,"Whole",2001,5,0,1,1,1,1,106.7355
"506","A",1,19,"Whole",2002,5,0,1,1,1,1,283.446666666667
"507","A",1,19,"Whole",2003,5,0,1,1,1,1,103.55325
"508","A",1,19,"Whole",2004,5,0,1,1,1,1,41.9090571428571
"509","A",1,19,"Whole",2008,5,0,1,1,0,0,23.645
"510","A",1,19,"Whole",2013,5,0,1,1,0,0,93.664
"511","A",1,19,"Whole",2018,5,0,1,1,0,0,54.3383333333333
"512","A",1,19,"Whole",2019,5,0,1,1,0,0,74.142
"513","A",1,20,"Whole",1982,9,0,0,1,1,1,33.157
"514","A",1,20,"Whole",1983,9,0,0,1,1,1,29.3014166666667
"515","A",1,20,"Whole",1984,9,0,0,1,1,1,22.2355
"516","A",1,20,"Whole",1985,9,0,0,1,1,1,30.6476153846154
"517","A",1,20,"Whole",1986,9,0,0,1,1,1,49.7041052631579
"518","A",1,20,"Whole",1987,9,0,0,1,1,1,27.7811818181818
"519","A",1,20,"Whole",1988,9,0,0,1,1,1,48.4761428571429
"520","A",1,20,"Whole",1989,9,0,0,1,1,1,65.817
"521","A",1,20,"Whole",1990,9,0,0,1,1,1,28.3283333333333
"522","A",1,20,"Whole",1991,9,0,0,1,1,1,29.618
"523","A",1,20,"Whole",1992,9,0,0,1,1,1,42.6144444444444
"524","A",1,20,"Whole",1993,9,0,0,1,1,1,23.8488666666667
"525","A",1,20,"Whole",1994,9,0,0,1,1,1,54.0034444444444
"526","A",1,20,"Whole",1995,9,0,0,1,1,1,44.4067272727273
"527","A",1,20,"Whole",1996,9,0,0,1,1,1,93.6166666666667
"528","A",1,20,"Whole",1997,9,0,0,1,1,1,118.458
"529","A",1,20,"Whole",1998,9,0,0,1,1,1,94.2943333333333
"530","A",1,20,"Whole",1999,9,0,0,1,1,1,156.5772
"531","A",1,20,"Whole",2000,9,0,0,1,1,1,76.0061666666667
"532","A",1,20,"Whole",2001,9,0,0,1,1,1,155.418666666667
"533","A",1,20,"Whole",2002,9,0,0,1,1,1,134.974
"534","A",1,20,"Whole",2003,9,0,0,1,1,1,85.0883333333333
"535","A",1,20,"Whole",2004,9,0,0,1,1,1,9.544575
"536","A",1,20,"Whole",2008,9,0,0,1,0,0,5.33857142857143
"537","A",1,20,"Whole",2013,9,0,0,1,0,0,29.698
"538","A",1,20,"Whole",2018,9,0,0,1,0,0,17.1185714285714
"539","A",1,20,"Whole",2019,9,0,0,1,0,0,10.3125
"540","A",1,21,"Whole",1982,6,0,1,1,1,1,24.0917142857143
"541","A",1,21,"Whole",1983,6,0,1,1,1,1,48.2614375
"542","A",1,21,"Whole",1984,6,0,1,1,1,1,64.2654
"543","A",1,21,"Whole",1985,6,0,1,1,1,1,87.4321666666667
"544","A",1,21,"Whole",1986,6,0,1,1,1,1,361.897666666667
"545","A",1,21,"Whole",1987,6,0,1,1,1,1,174.3932
"546","A",1,21,"Whole",1988,6,0,1,1,1,1,326.522333333333
"547","A",1,21,"Whole",1989,6,0,1,1,1,1,177.4925
"548","A",1,21,"Whole",1990,6,0,1,1,1,1,136.395666666667
"549","A",1,21,"Whole",1991,6,0,1,1,1,1,309.424
"550","A",1,21,"Whole",1992,6,0,1,1,1,1,2663.54333333333
"551","A",1,21,"Whole",1993,6,0,1,1,1,1,277.743333333333
"552","A",1,21,"Whole",1994,6,0,1,1,1,1,85.3328333333333
"553","A",1,21,"Whole",1995,6,0,1,1,1,1,253
"554","A",1,21,"Whole",1996,6,0,1,1,1,1,164.199
"555","A",1,21,"Whole",1997,6,0,1,1,1,1,386.788666666667
"556","A",1,21,"Whole",1998,6,0,1,1,1,1,378.25075
"557","A",1,21,"Whole",1999,6,0,1,1,1,1,231.4714
"558","A",1,21,"Whole",2000,6,0,1,1,1,1,111.32575
"559","A",1,21,"Whole",2001,6,0,1,1,1,1,152.938833333333
"560","A",1,21,"Whole",2002,6,0,1,1,1,1,288.324
"561","A",1,21,"Whole",2003,6,0,1,1,1,1,230.5402
"562","A",1,21,"Whole",2004,6,0,1,1,1,1,36.1440333333333
"563","A",1,21,"Whole",2008,6,0,1,1,0,0,18.1316666666667
"564","A",1,21,"Whole",2013,6,0,1,1,0,0,82.686
"565","A",1,21,"Whole",2018,6,0,1,1,0,0,101.933333333333
"566","A",1,21,"Whole",2019,6,0,1,1,0,0,106.0725
"567","A",1,22,"Whole",1982,1,0,1,1,1,1,17.01625
"568","A",1,22,"Whole",1983,1,0,1,1,1,1,25.5961428571429
"569","A",1,22,"Whole",1984,1,0,1,1,1,1,15.3754444444444
"570","A",1,22,"Whole",1985,1,0,1,1,1,1,29.3523636363636
"571","A",1,22,"Whole",1986,1,0,1,1,1,1,21.328
"572","A",1,22,"Whole",1987,1,0,1,1,1,1,42.4878571428571
"573","A",1,22,"Whole",1988,1,0,1,1,1,1,46.1222222222222
"574","A",1,22,"Whole",1989,1,0,1,1,1,1,34.0511818181818
"575","A",1,22,"Whole",1990,1,0,1,1,1,1,17.4368571428571
"576","A",1,22,"Whole",1991,1,0,1,1,1,1,24.5514545454545
"577","A",1,22,"Whole",1992,1,0,1,1,1,1,63.0961111111111
"578","A",1,22,"Whole",1993,1,0,1,1,1,1,28.1797058823529
"579","A",1,22,"Whole",1994,1,0,1,1,1,1,33.76325
"580","A",1,22,"Whole",1995,1,0,1,1,1,1,65.4451111111111
"581","A",1,22,"Whole",1996,1,0,1,1,1,1,88.381
"582","A",1,22,"Whole",1997,1,0,1,1,1,1,151.4266
"583","A",1,22,"Whole",1998,1,0,1,1,1,1,201.1065
"584","A",1,22,"Whole",1999,1,0,1,1,1,1,147.2645
"585","A",1,22,"Whole",2000,1,0,1,1,1,1,133.523285714286
"586","A",1,22,"Whole",2001,1,0,1,1,1,1,116.149333333333
"587","A",1,22,"Whole",2002,1,0,1,1,1,1,187.7395
"588","A",1,22,"Whole",2003,1,0,1,1,1,1,97.7666
"589","A",1,22,"Whole",2004,1,0,1,1,1,1,27.5195285714286
"590","A",1,22,"Whole",2008,1,0,1,1,0,0,8.525
"591","A",1,22,"Whole",2013,1,0,1,1,0,0,26.9757142857143
"592","A",1,22,"Whole",2018,1,0,1,1,0,0,14.62875
"593","A",1,22,"Whole",2019,1,0,1,1,0,0,12.403
"594","A",1,23,"Whole",1982,4,0,1,1,1,1,16.792
"595","A",1,23,"Whole",1983,4,0,1,1,1,1,30.133625
"596","A",1,23,"Whole",1984,4,0,1,1,1,1,50.3741333333333
"597","A",1,23,"Whole",1985,4,0,1,1,1,1,31.10525
"598","A",1,23,"Whole",1986,4,0,1,1,1,1,48.41925
"599","A",1,23,"Whole",1987,4,0,1,1,1,1,91.5005714285714
"600","A",1,23,"Whole",1988,4,0,1,1,1,1,104.606
"601","A",1,23,"Whole",1989,4,0,1,1,1,1,100.281428571429
"602","A",1,23,"Whole",1990,4,0,1,1,1,1,60.2905
"603","A",1,23,"Whole",1991,4,0,1,1,1,1,153.786
"604","A",1,23,"Whole",1992,4,0,1,1,1,1,147.076666666667
"605","A",1,23,"Whole",1993,4,0,1,1,1,1,101.021857142857
"606","A",1,23,"Whole",1994,4,0,1,1,1,1,135.772
"607","A",1,23,"Whole",1995,4,0,1,1,1,1,202.8474
"608","A",1,23,"Whole",1996,4,0,1,1,1,1,109.4294
"609","A",1,23,"Whole",1997,4,0,1,1,1,1,115.4608
"610","A",1,23,"Whole",1998,4,0,1,1,1,1,178.6326
"611","A",1,23,"Whole",1999,4,0,1,1,1,1,147.9252
"612","A",1,23,"Whole",2000,4,0,1,1,1,1,65.4673333333333
"613","A",1,23,"Whole",2001,4,0,1,1,1,1,208.0386
"614","A",1,23,"Whole",2002,4,0,1,1,1,1,133.888
"615","A",1,23,"Whole",2003,4,0,1,1,1,1,94.7068
"616","A",1,23,"Whole",2004,4,0,1,1,1,1,58.57992
"617","A",1,23,"Whole",2008,4,0,1,1,0,0,21.205
"618","A",1,23,"Whole",2013,4,0,1,1,0,0,31.854
"619","A",1,23,"Whole",2018,4,0,1,1,0,0,26.15875
"620","A",1,23,"Whole",2019,4,0,1,1,0,0,40.8457142857143
"621","A",1,24,"Whole",1982,4,0,1,1,1,1,24.9325
"622","A",1,24,"Whole",1983,4,0,1,1,1,1,16.8788888888889
"623","A",1,24,"Whole",1984,4,0,1,1,1,1,35.7320714285714
"624","A",1,24,"Whole",1985,4,0,1,1,1,1,49.2743
"625","A",1,24,"Whole",1986,4,0,1,1,1,1,36.9760555555556
"626","A",1,24,"Whole",1987,4,0,1,1,1,1,36.2929
"627","A",1,24,"Whole",1988,4,0,1,1,1,1,74.9895
"628","A",1,24,"Whole",1989,4,0,1,1,1,1,165.8915
"629","A",1,24,"Whole",1990,4,0,1,1,1,1,89.0888333333333
"630","A",1,24,"Whole",1991,4,0,1,1,1,1,172.7095
"631","A",1,24,"Whole",1992,4,0,1,1,1,1,182.859
"632","A",1,24,"Whole",1993,4,0,1,1,1,1,77.8514444444445
"633","A",1,24,"Whole",1994,4,0,1,1,1,1,188.443333333333
"634","A",1,24,"Whole",1995,4,0,1,1,1,1,175.62325
"635","A",1,24,"Whole",1996,4,0,1,1,1,1,88.3061666666667
"636","A",1,24,"Whole",1997,4,0,1,1,1,1,216.9
"637","A",1,24,"Whole",1998,4,0,1,1,1,1,216.6335
"638","A",1,24,"Whole",1999,4,0,1,1,1,1,234.92575
"639","A",1,24,"Whole",2000,4,0,1,1,1,1,204.7834
"640","A",1,24,"Whole",2001,4,0,1,1,1,1,192.301
"641","A",1,24,"Whole",2002,4,0,1,1,1,1,117.285
"642","A",1,24,"Whole",2003,4,0,1,1,1,1,93.38325
"643","A",1,24,"Whole",2004,4,0,1,1,1,1,44.94
"644","A",1,24,"Whole",2008,4,0,1,1,0,0,29.095
"645","A",1,24,"Whole",2013,4,0,1,1,0,0,69.445
"646","A",1,24,"Whole",2018,4,0,1,1,0,0,34.9342857142857
"647","A",1,24,"Whole",2019,4,0,1,1,0,0,33.8933333333333
"648","A",1,25,"Whole",1982,7,0,1,1,1,1,27.6128461538462
"649","A",1,25,"Whole",1983,7,0,1,1,1,1,41.0881818181818
"650","A",1,25,"Whole",1984,7,0,1,1,1,1,43.1552142857143
"651","A",1,25,"Whole",1985,7,0,1,1,1,1,82.4406666666667
"652","A",1,25,"Whole",1986,7,0,1,1,1,1,336.644333333333
"653","A",1,25,"Whole",1987,7,0,1,1,1,1,234.26825
"654","A",1,25,"Whole",1988,7,0,1,1,1,1,191.834333333333
"655","A",1,25,"Whole",1989,7,0,1,1,1,1,352.19
"656","A",1,25,"Whole",1990,7,0,1,1,1,1,163.934333333333
"657","A",1,25,"Whole",1991,7,0,1,1,1,1,301.765666666667
"658","A",1,25,"Whole",1992,7,0,1,1,1,1,463.585
"659","A",1,25,"Whole",1993,7,0,1,1,1,1,267.555666666667
"660","A",1,25,"Whole",1994,7,0,1,1,1,1,153.2625
"661","A",1,25,"Whole",1995,7,0,1,1,1,1,260.35825
"662","A",1,25,"Whole",1996,7,0,1,1,1,1,307.757666666667
"663","A",1,25,"Whole",1997,7,0,1,1,1,1,307.594
"664","A",1,25,"Whole",1998,7,0,1,1,1,1,340.0925
"665","A",1,25,"Whole",1999,7,0,1,1,1,1,273.3158
"666","A",1,25,"Whole",2000,7,0,1,1,1,1,431.411
"667","A",1,25,"Whole",2001,7,0,1,1,1,1,182.202666666667
"668","A",1,25,"Whole",2002,7,0,1,1,1,1,299.5534
"669","A",1,25,"Whole",2003,7,0,1,1,1,1,74.79
"670","A",1,25,"Whole",2004,7,0,1,1,1,1,47.6619571428571
"671","A",1,25,"Whole",2008,7,0,1,1,0,0,31.855
"672","A",1,25,"Whole",2013,7,0,1,1,0,0,107.133333333333
"673","A",1,25,"Whole",2018,7,0,1,1,0,0,245.92
"674","A",1,25,"Whole",2019,7,0,1,1,0,0,87.432
"675","A",1,26,"Whole",1982,2,0,1,1,1,1,16.8368888888889
"676","A",1,26,"Whole",1983,2,0,1,1,1,1,20.4965714285714
"677","A",1,26,"Whole",1984,2,0,1,1,1,1,42.9425625
"678","A",1,26,"Whole",1985,2,0,1,1,1,1,51.3066666666667
"679","A",1,26,"Whole",1986,2,0,1,1,1,1,61.7337
"680","A",1,26,"Whole",1987,2,0,1,1,1,1,45.1239090909091
"681","A",1,26,"Whole",1988,2,0,1,1,1,1,94.1606
"682","A",1,26,"Whole",1989,2,0,1,1,1,1,86.0622857142857
"683","A",1,26,"Whole",1990,2,0,1,1,1,1,112.19175
"684","A",1,26,"Whole",1991,2,0,1,1,1,1,55.3384285714286
"685","A",1,26,"Whole",1992,2,0,1,1,1,1,177.621
"686","A",1,26,"Whole",1993,2,0,1,1,1,1,125.225
"687","A",1,26,"Whole",1994,2,0,1,1,1,1,72.6713333333333
"688","A",1,26,"Whole",1995,2,0,1,1,1,1,78.619
"689","A",1,26,"Whole",1996,2,0,1,1,1,1,122.159
"690","A",1,26,"Whole",1997,2,0,1,1,1,1,77.2522857142857
"691","A",1,26,"Whole",1998,2,0,1,1,1,1,145.0874
"692","A",1,26,"Whole",1999,2,0,1,1,1,1,181.9866
"693","A",1,26,"Whole",2000,2,0,1,1,1,1,68.8528
"694","A",1,26,"Whole",2001,2,0,1,1,1,1,130.18325
"695","A",1,26,"Whole",2002,2,0,1,1,1,1,141.44075
"696","A",1,26,"Whole",2003,2,0,1,1,1,1,146.55925
"697","A",1,26,"Whole",2004,2,0,1,1,1,1,41.50594
"698","A",1,26,"Whole",2008,2,0,1,1,0,0,15.5233333333333
"699","A",1,26,"Whole",2013,2,0,1,1,0,0,26.7188888888889
"700","A",1,26,"Whole",2018,2,0,1,1,0,0,25.27125
"701","A",1,26,"Whole",2019,2,0,1,1,0,0,16.94
"702","A",1,27,"Whole",1982,3,0,1,1,1,1,13.6561538461538
"703","A",1,27,"Whole",1983,3,0,1,1,1,1,21.4107142857143
"704","A",1,27,"Whole",1984,3,0,1,1,1,1,31.365
"705","A",1,27,"Whole",1985,3,0,1,1,1,1,30.3802307692308
"706","A",1,27,"Whole",1986,3,0,1,1,1,1,64.1299230769231
"707","A",1,27,"Whole",1987,3,0,1,1,1,1,57.595
"708","A",1,27,"Whole",1988,3,0,1,1,1,1,94.8532
"709","A",1,27,"Whole",1989,3,0,1,1,1,1,68.824875
"710","A",1,27,"Whole",1990,3,0,1,1,1,1,119.9
"711","A",1,27,"Whole",1991,3,0,1,1,1,1,41.2979333333333
"712","A",1,27,"Whole",1992,3,0,1,1,1,1,37.0999166666667
"713","A",1,27,"Whole",1993,3,0,1,1,1,1,29.9025333333333
"714","A",1,27,"Whole",1994,3,0,1,1,1,1,44.6818
"715","A",1,27,"Whole",1995,3,0,1,1,1,1,54.5432307692308
"716","A",1,27,"Whole",1996,3,0,1,1,1,1,126.3546
"717","A",1,27,"Whole",1997,3,0,1,1,1,1,86.0875555555556
"718","A",1,27,"Whole",1998,3,0,1,1,1,1,206.974
"719","A",1,27,"Whole",1999,3,0,1,1,1,1,130.453833333333
"720","A",1,27,"Whole",2000,3,0,1,1,1,1,82.0656666666667
"721","A",1,27,"Whole",2001,3,0,1,1,1,1,163.6132
"722","A",1,27,"Whole",2002,3,0,1,1,1,1,114.098
"723","A",1,27,"Whole",2003,3,0,1,1,1,1,140.911
"724","A",1,27,"Whole",2004,3,0,1,1,1,1,27.6023428571429
"725","A",1,27,"Whole",2008,3,0,1,1,0,0,21.9675
"726","A",1,27,"Whole",2013,3,0,1,1,0,0,35.8757142857143
"727","A",1,27,"Whole",2018,3,0,1,1,0,0,30.4371428571429
"728","A",1,27,"Whole",2019,3,0,1,1,0,0,30.1
"729","A",1,28,"Whole",1982,5,0,1,1,1,1,16.6747142857143
"730","A",1,28,"Whole",1983,5,0,1,1,1,1,19.4566875
"731","A",1,28,"Whole",1984,5,0,1,1,1,1,47.7656153846154
"732","A",1,28,"Whole",1985,5,0,1,1,1,1,50.3527
"733","A",1,28,"Whole",1986,5,0,1,1,1,1,84.5810833333333
"734","A",1,28,"Whole",1987,5,0,1,1,1,1,59.136625
"735","A",1,28,"Whole",1988,5,0,1,1,1,1,166.7
"736","A",1,28,"Whole",1989,5,0,1,1,1,1,183.64175
"737","A",1,28,"Whole",1990,5,0,1,1,1,1,163.34675
"738","A",1,28,"Whole",1991,5,0,1,1,1,1,194.6925
"739","A",1,28,"Whole",1992,5,0,1,1,1,1,154.78325
"740","A",1,28,"Whole",1993,5,0,1,1,1,1,147.425
"741","A",1,28,"Whole",1994,5,0,1,1,1,1,155.989
"742","A",1,28,"Whole",1995,5,0,1,1,1,1,320.38075
"743","A",1,28,"Whole",1996,5,0,1,1,1,1,236.887666666667
"744","A",1,28,"Whole",1997,5,0,1,1,1,1,194.086
"745","A",1,28,"Whole",1998,5,0,1,1,1,1,279.80075
"746","A",1,28,"Whole",1999,5,0,1,1,1,1,376.766666666667
"747","A",1,28,"Whole",2000,5,0,1,1,1,1,248.5
"748","A",1,28,"Whole",2001,5,0,1,1,1,1,191.066
"749","A",1,28,"Whole",2002,5,0,1,1,1,1,163.634
"750","A",1,28,"Whole",2003,5,0,1,1,1,1,136.1458
"751","A",1,28,"Whole",2004,5,0,1,1,1,1,102.54066
"752","A",1,28,"Whole",2008,5,0,1,1,0,0,59.1266666666667
"753","A",1,28,"Whole",2013,5,0,1,1,0,0,114.634
"754","A",1,28,"Whole",2018,5,0,1,1,0,0,103.3075
"755","A",1,28,"Whole",2019,5,0,1,1,0,0,82.188
"756","A",1,29,"Whole",1982,3,0,1,1,1,1,17.3103888888889
"757","A",1,29,"Whole",1983,3,0,1,1,1,1,26.3117857142857
"758","A",1,29,"Whole",1984,3,0,1,1,1,1,30.2625555555556
"759","A",1,29,"Whole",1985,3,0,1,1,1,1,31.4610909090909
"760","A",1,29,"Whole",1986,3,0,1,1,1,1,46.8396
"761","A",1,29,"Whole",1987,3,0,1,1,1,1,62.1711818181818
"762","A",1,29,"Whole",1988,3,0,1,1,1,1,118.12575
"763","A",1,29,"Whole",1989,3,0,1,1,1,1,160.311333333333
"764","A",1,29,"Whole",1990,3,0,1,1,1,1,115.87075
"765","A",1,29,"Whole",1991,3,0,1,1,1,1,120.5922
"766","A",1,29,"Whole",1992,3,0,1,1,1,1,205.4
"767","A",1,29,"Whole",1993,3,0,1,1,1,1,62.1152222222222
"768","A",1,29,"Whole",1994,3,0,1,1,1,1,110.4104
"769","A",1,29,"Whole",1995,3,0,1,1,1,1,186.0726
"770","A",1,29,"Whole",1996,3,0,1,1,1,1,219.17325
"771","A",1,29,"Whole",1997,3,0,1,1,1,1,168.2506
"772","A",1,29,"Whole",1998,3,0,1,1,1,1,177.9408
"773","A",1,29,"Whole",1999,3,0,1,1,1,1,223.7925
"774","A",1,29,"Whole",2000,3,0,1,1,1,1,72.3438333333333
"775","A",1,29,"Whole",2001,3,0,1,1,1,1,130.5868
"776","A",1,29,"Whole",2002,3,0,1,1,1,1,110.627666666667
"777","A",1,29,"Whole",2003,3,0,1,1,1,1,101.5934
"778","A",1,29,"Whole",2004,3,0,1,1,1,1,67.774
"779","A",1,29,"Whole",2008,3,0,1,1,0,0,15.906
"780","A",1,29,"Whole",2013,3,0,1,1,0,0,49.90125
"781","A",1,29,"Whole",2018,3,0,1,1,0,0,26.7128571428571
"782","A",1,29,"Whole",2019,3,0,1,1,0,0,19.8071428571429
"783","A",1,30,"Whole",1982,3,0,1,1,1,1,14.71975
"784","A",1,30,"Whole",1983,3,0,1,1,1,1,21.6718333333333
"785","A",1,30,"Whole",1984,3,0,1,1,1,1,27.6534117647059
"786","A",1,30,"Whole",1985,3,0,1,1,1,1,22.6054210526316
"787","A",1,30,"Whole",1986,3,0,1,1,1,1,48.8352777777778
"788","A",1,30,"Whole",1987,3,0,1,1,1,1,44.2263333333333
"789","A",1,30,"Whole",1988,3,0,1,1,1,1,56.8528571428571
"790","A",1,30,"Whole",1989,3,0,1,1,1,1,175.6072
"791","A",1,30,"Whole",1990,3,0,1,1,1,1,94.3398
"792","A",1,30,"Whole",1991,3,0,1,1,1,1,259.756666666667
"793","A",1,30,"Whole",1992,3,0,1,1,1,1,97.4718333333333
"794","A",1,30,"Whole",1993,3,0,1,1,1,1,67.108125
"795","A",1,30,"Whole",1994,3,0,1,1,1,1,151.443
"796","A",1,30,"Whole",1995,3,0,1,1,1,1,112.67125
"797","A",1,30,"Whole",1996,3,0,1,1,1,1,308.576666666667
"798","A",1,30,"Whole",1997,3,0,1,1,1,1,132.1406
"799","A",1,30,"Whole",1998,3,0,1,1,1,1,181.84075
